Title: The Transit Light Curve Project. V. System Parameters and Stellar 
       Rotation Period of HD 189733  
Authors: Winn J.N., Holman M.J., Henry G.W., Roussanova A., Enya K., Yoshii Y.,
         Shporer A., Mazeh T., Johnson .A., Narita N., Suto Y. 
Table: Photometry of HD 189733
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label   Explanations
--------------------------------------------------------------------------------
   1- 12 A12    ---     Tele    Telescope 
  14- 20 A7     ---     Filter  Filter 
  22- 34 F13.5  d       HJD     Heliocentric Julian Date of mid-exposure
  36- 41 F6.4   ---     RFlux   Relative flux 
  43- 48 F6.4   ---   e_RFlux   Uncertainty in RFlux
--------------------------------------------------------------------------------
T10 APT 0.8m (b+y)/2 2453897.80897 0.9990 0.0022 
T10 APT 0.8m (b+y)/2 2453897.80987 1.0000 0.0022 
T10 APT 0.8m (b+y)/2 2453897.81087 0.9977 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81227 0.9932 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81328 0.9945 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81427 0.9937 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81518 0.9928 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81617 0.9905 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81708 0.9907 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81808 0.9867 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81898 0.9835 0.0021 
T10 APT 0.8m (b+y)/2 2453897.81998 0.9839 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82088 0.9812 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82238 0.9817 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82328 0.9783 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82418 0.9774 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82518 0.9779 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82618 0.9798 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82708 0.9812 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82808 0.9801 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82898 0.9747 0.0021 
T10 APT 0.8m (b+y)/2 2453897.82998 0.9743 0.0021 
T10 APT 0.8m (b+y)/2 2453897.83088 0.9720 0.0021 
T10 APT 0.8m (b+y)/2 2453897.83238 0.9762 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83328 0.9723 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83428 0.9761 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83518 0.9751 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83618 0.9751 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83708 0.9761 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83798 0.9743 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83898 0.9740 0.0020 
T10 APT 0.8m (b+y)/2 2453897.83998 0.9722 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84088 0.9721 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84238 0.9755 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84328 0.9731 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84418 0.9712 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84518 0.9742 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84608 0.9734 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84708 0.9756 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84798 0.9711 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84898 0.9730 0.0020 
T10 APT 0.8m (b+y)/2 2453897.84988 0.9738 0.0020 
T10 APT 0.8m (b+y)/2 2453897.85078 0.9769 0.0020 
T10 APT 0.8m (b+y)/2 2453897.85228 0.9700 0.0020 
T10 APT 0.8m (b+y)/2 2453897.85318 0.9778 0.0020 
T10 APT 0.8m (b+y)/2 2453897.85418 0.9753 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85508 0.9750 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85608 0.9756 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85698 0.9765 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85788 0.9743 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85888 0.9771 0.0019 
T10 APT 0.8m (b+y)/2 2453897.85978 0.9799 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86068 0.9762 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86218 0.9761 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86308 0.9766 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86408 0.9801 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86498 0.9779 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86588 0.9789 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86678 0.9804 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86778 0.9834 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86868 0.9817 0.0019 
T10 APT 0.8m (b+y)/2 2453897.86958 0.9858 0.0019 
T10 APT 0.8m (b+y)/2 2453897.87058 0.9856 0.0019 
T10 APT 0.8m (b+y)/2 2453897.87208 0.9908 0.0019 
T10 APT 0.8m (b+y)/2 2453897.87298 0.9898 0.0019 
T10 APT 0.8m (b+y)/2 2453897.87398 0.9918 0.0019 
T10 APT 0.8m (b+y)/2 2453897.87488 0.9954 0.0018 
T10 APT 0.8m (b+y)/2 2453897.87578 0.9958 0.0018 
T10 APT 0.8m (b+y)/2 2453897.87678 0.9958 0.0018 
T10 APT 0.8m (b+y)/2 2453897.87768 0.9972 0.0018 
T10 APT 0.8m (b+y)/2 2453897.87858 0.9975 0.0018 
T10 APT 0.8m (b+y)/2 2453897.87958 0.9970 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88048 0.9982 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88198 0.9997 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88288 0.9997 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88388 0.9992 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88478 0.9987 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88568 1.0003 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88658 1.0018 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88758 1.0023 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88848 1.0003 0.0018 
T10 APT 0.8m (b+y)/2 2453897.88938 0.9989 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89028 0.9981 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89178 1.0013 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89268 0.9962 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89368 0.9984 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89458 1.0010 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89558 0.9998 0.0018 
T10 APT 0.8m (b+y)/2 2453897.89648 1.0006 0.0017 
T10 APT 0.8m (b+y)/2 2453897.89738 0.9977 0.0017 
T10 APT 0.8m (b+y)/2 2453897.89838 0.9989 0.0017 
T10 APT 0.8m (b+y)/2 2453897.89928 0.9987 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90018 1.0004 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90168 0.9962 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90258 1.0020 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90348 0.9975 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90438 1.0012 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90538 1.0001 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90628 1.0004 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90718 0.9965 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90808 1.0000 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90908 1.0015 0.0017 
T10 APT 0.8m (b+y)/2 2453897.90998 1.0027 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91138 0.9980 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91238 0.9975 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91328 0.9979 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91418 0.9989 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91518 1.0004 0.0017 
T10 APT 0.8m (b+y)/2 2453897.91608 1.0011 0.0016 
T10 APT 0.8m (b+y)/2 2453897.91698 0.9997 0.0016 
T10 APT 0.8m (b+y)/2 2453897.91788 1.0015 0.0016 
T10 APT 0.8m (b+y)/2 2453897.91878 0.9991 0.0016 
T10 APT 0.8m (b+y)/2 2453897.91968 0.9965 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92118 1.0001 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92208 1.0020 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92298 1.0007 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92388 0.9969 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92478 0.9964 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92578 1.0011 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92668 1.0025 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92758 0.9993 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92858 0.9979 0.0016 
T10 APT 0.8m (b+y)/2 2453897.92948 1.0006 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93088 0.9999 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93188 1.0020 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93278 1.0002 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93368 0.9997 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93468 0.9990 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93558 1.0006 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93648 1.0013 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93748 1.0010 0.0016 
T10 APT 0.8m (b+y)/2 2453897.93838 0.9995 0.0015 
T10 APT 0.8m (b+y)/2 2453897.93928 1.0025 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94078 1.0004 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94168 1.0000 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94268 1.0002 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94358 1.0009 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94448 1.0012 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94548 0.9980 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94638 1.0019 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94728 1.0003 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94828 0.9984 0.0015 
T10 APT 0.8m (b+y)/2 2453897.94918 0.9988 0.0015 
T10 APT 0.8m (b+y)/2 2453897.95058 1.0018 0.0015 
T10 APT 0.8m (b+y)/2 2453897.95158 1.0026 0.0015 
T10 APT 0.8m (b+y)/2 2453897.95248 1.0001 0.0015 
MAGNUM 2m    V       2453968.74897 0.9961 0.0030 
MAGNUM 2m    V       2453968.74988 0.9970 0.0030 
MAGNUM 2m    V       2453968.75084 1.0064 0.0030 
MAGNUM 2m    V       2453968.75180 0.9963 0.0030 
MAGNUM 2m    V       2453968.75283 0.9996 0.0030 
MAGNUM 2m    V       2453968.75379 1.0031 0.0030 
MAGNUM 2m    V       2453968.75471 0.9983 0.0030 
MAGNUM 2m    V       2453968.75563 1.0004 0.0030 
MAGNUM 2m    V       2453968.75657 0.9993 0.0030 
MAGNUM 2m    V       2453968.75810 1.0037 0.0030 
MAGNUM 2m    V       2453968.75904 1.0030 0.0030 
MAGNUM 2m    V       2453968.75997 1.0069 0.0030 
MAGNUM 2m    V       2453968.76112 1.0001 0.0030 
MAGNUM 2m    V       2453968.76206 0.9994 0.0030 
MAGNUM 2m    V       2453968.76296 1.0027 0.0030 
MAGNUM 2m    V       2453968.76386 1.0021 0.0030 
MAGNUM 2m    V       2453968.76481 0.9942 0.0030 
MAGNUM 2m    V       2453968.76573 1.0005 0.0030 
MAGNUM 2m    V       2453968.76725 0.9932 0.0030 
MAGNUM 2m    V       2453968.76820 0.9996 0.0030 
MAGNUM 2m    V       2453968.76913 0.9972 0.0030 
MAGNUM 2m    V       2453968.77024 1.0020 0.0030 
MAGNUM 2m    V       2453968.77120 1.0004 0.0030 
MAGNUM 2m    V       2453968.77305 0.9995 0.0030 
MAGNUM 2m    V       2453968.77402 1.0026 0.0030 
MAGNUM 2m    V       2453968.77499 1.0008 0.0030 
MAGNUM 2m    V       2453968.77647 0.9984 0.0030 
MAGNUM 2m    V       2453968.77738 1.0040 0.0030 
MAGNUM 2m    V       2453968.77849 1.0040 0.0030 
MAGNUM 2m    V       2453968.77948 1.0011 0.0030 
MAGNUM 2m    V       2453968.78041 1.0020 0.0030 
MAGNUM 2m    V       2453968.78135 1.0005 0.0030 
MAGNUM 2m    V       2453968.78232 1.0007 0.0030 
MAGNUM 2m    V       2453968.78325 0.9983 0.0030 
MAGNUM 2m    V       2453968.78419 0.9989 0.0030 
MAGNUM 2m    V       2453968.78568 0.9997 0.0030 
MAGNUM 2m    V       2453968.78663 0.9993 0.0030 
MAGNUM 2m    V       2453968.78775 1.0006 0.0030 
MAGNUM 2m    V       2453968.78866 0.9988 0.0030 
MAGNUM 2m    V       2453968.78957 1.0023 0.0030 
MAGNUM 2m    V       2453968.79053 1.0023 0.0030 
MAGNUM 2m    V       2453968.79151 1.0001 0.0030 
MAGNUM 2m    V       2453968.79244 0.9981 0.0030 
MAGNUM 2m    V       2453968.79336 0.9957 0.0030 
MAGNUM 2m    V       2453968.79674 1.0003 0.0030 
MAGNUM 2m    V       2453968.79768 0.9987 0.0030 
MAGNUM 2m    V       2453968.79865 0.9998 0.0030 
MAGNUM 2m    V       2453968.79957 1.0013 0.0030 
MAGNUM 2m    V       2453968.80051 0.9962 0.0030 
MAGNUM 2m    V       2453968.80144 1.0004 0.0030 
MAGNUM 2m    V       2453968.80239 0.9949 0.0030 
MAGNUM 2m    V       2453968.80334 0.9953 0.0030 
MAGNUM 2m    V       2453968.80431 0.9907 0.0030 
MAGNUM 2m    V       2453968.80596 0.9900 0.0030 
MAGNUM 2m    V       2453968.80689 0.9957 0.0030 
MAGNUM 2m    V       2453968.80782 0.9908 0.0030 
MAGNUM 2m    V       2453968.80877 0.9899 0.0030 
MAGNUM 2m    V       2453968.80975 0.9855 0.0030 
MAGNUM 2m    V       2453968.81064 0.9897 0.0030 
MAGNUM 2m    V       2453968.81160 0.9846 0.0030 
MAGNUM 2m    V       2453968.81254 0.9828 0.0030 
MAGNUM 2m    V       2453968.81372 0.9760 0.0030 
MAGNUM 2m    V       2453968.81524 0.9832 0.0030 
MAGNUM 2m    V       2453968.81614 0.9796 0.0030 
MAGNUM 2m    V       2453968.81710 0.9778 0.0030 
MAGNUM 2m    V       2453968.81804 0.9795 0.0030 
MAGNUM 2m    V       2453968.81900 0.9768 0.0030 
MAGNUM 2m    V       2453968.81994 0.9723 0.0030 
MAGNUM 2m    V       2453968.82089 0.9782 0.0030 
MAGNUM 2m    V       2453968.82189 0.9766 0.0030 
MAGNUM 2m    V       2453968.82296 0.9756 0.0030 
MAGNUM 2m    V       2453968.82542 0.9736 0.0030 
MAGNUM 2m    V       2453968.82636 0.9729 0.0030 
MAGNUM 2m    V       2453968.82731 0.9715 0.0030 
MAGNUM 2m    V       2453968.82822 0.9720 0.0030 
MAGNUM 2m    V       2453968.82916 0.9744 0.0030 
MAGNUM 2m    V       2453968.83009 0.9728 0.0030 
MAGNUM 2m    V       2453968.83123 0.9712 0.0030 
MAGNUM 2m    V       2453968.83215 0.9721 0.0030 
MAGNUM 2m    V       2453968.83376 0.9748 0.0030 
MAGNUM 2m    V       2453968.83476 0.9777 0.0030 
MAGNUM 2m    V       2453968.83572 0.9748 0.0030 
MAGNUM 2m    V       2453968.83671 0.9739 0.0030 
MAGNUM 2m    V       2453968.83766 0.9738 0.0030 
MAGNUM 2m    V       2453968.84061 0.9738 0.0030 
MAGNUM 2m    V       2453968.84156 0.9713 0.0030 
MAGNUM 2m    V       2453968.84317 0.9731 0.0030 
MAGNUM 2m    V       2453968.84409 0.9733 0.0030 
MAGNUM 2m    V       2453968.84608 0.9755 0.0030 
MAGNUM 2m    V       2453968.84710 0.9757 0.0030 
MAGNUM 2m    V       2453968.84821 0.9752 0.0030 
MAGNUM 2m    V       2453968.84923 0.9759 0.0030 
MAGNUM 2m    V       2453968.85025 0.9779 0.0030 
MAGNUM 2m    V       2453968.85135 0.9763 0.0030 
MAGNUM 2m    V       2453968.85417 0.9801 0.0030 
MAGNUM 2m    V       2453968.85531 0.9830 0.0030 
MAGNUM 2m    V       2453968.85657 0.9828 0.0030 
MAGNUM 2m    V       2453968.85936 0.9807 0.0030 
MAGNUM 2m    V       2453968.86048 0.9796 0.0030 
MAGNUM 2m    V       2453968.86160 0.9823 0.0030 
MAGNUM 2m    V       2453968.86366 0.9847 0.0030 
MAGNUM 2m    V       2453968.86534 0.9858 0.0030 
MAGNUM 2m    V       2453968.86632 0.9801 0.0030 
MAGNUM 2m    V       2453968.86732 0.9933 0.0030 
MAGNUM 2m    V       2453968.86826 0.9888 0.0030 
MAGNUM 2m    V       2453968.87016 1.0003 0.0030 
MAGNUM 2m    V       2453968.87110 0.9974 0.0030 
MAGNUM 2m    V       2453968.87203 0.9989 0.0030 
MAGNUM 2m    V       2453968.87321 1.0017 0.0030 
MAGNUM 2m    V       2453968.87674 0.9973 0.0030 
MAGNUM 2m    V       2453968.87859 1.0032 0.0030 
MAGNUM 2m    V       2453968.87954 1.0008 0.0030 
MAGNUM 2m    V       2453968.88049 0.9996 0.0030 
MAGNUM 2m    V       2453968.88143 1.0029 0.0030 
MAGNUM 2m    V       2453968.88246 1.0049 0.0030 
MAGNUM 2m    V       2453968.88342 1.0035 0.0030 
MAGNUM 2m    V       2453968.88437 1.0011 0.0030 
MAGNUM 2m    V       2453968.88592 0.9937 0.0030 
MAGNUM 2m    V       2453968.88686 0.9943 0.0030 
MAGNUM 2m    V       2453968.88782 0.9985 0.0030 
MAGNUM 2m    V       2453968.88973 0.9907 0.0030 
MAGNUM 2m    V       2453968.89080 1.0034 0.0030 
MAGNUM 2m    V       2453968.89175 0.9956 0.0030 
MAGNUM 2m    V       2453968.89268 0.9956 0.0030 
MAGNUM 2m    V       2453968.89363 0.9982 0.0030 
MAGNUM 2m    V       2453968.89759 0.9983 0.0030 
MAGNUM 2m    V       2453968.89851 1.0001 0.0030 
MAGNUM 2m    V       2453968.89959 1.0044 0.0030 
MAGNUM 2m    V       2453968.90057 0.9996 0.0030 
MAGNUM 2m    V       2453968.90149 1.0052 0.0030 
MAGNUM 2m    V       2453968.90244 1.0000 0.0030 
MAGNUM 2m    V       2453968.90338 1.0022 0.0030 
MAGNUM 2m    V       2453968.90433 1.0002 0.0030 
MAGNUM 2m    V       2453968.90588 0.9991 0.0030 
MAGNUM 2m    V       2453968.90681 1.0034 0.0030 
MAGNUM 2m    V       2453968.90785 1.0005 0.0030 
MAGNUM 2m    V       2453968.90888 1.0008 0.0030 
MAGNUM 2m    V       2453968.90981 1.0066 0.0030 
MAGNUM 2m    V       2453968.91075 1.0027 0.0030 
MAGNUM 2m    V       2453968.91168 0.9979 0.0030 
MAGNUM 2m    V       2453968.91264 0.9950 0.0030 
MAGNUM 2m    V       2453968.91356 0.9970 0.0030 
MAGNUM 2m    V       2453968.91513 1.0005 0.0030 
MAGNUM 2m    V       2453968.91607 1.0048 0.0030 
MAGNUM 2m    V       2453968.91710 0.9969 0.0030 
MAGNUM 2m    V       2453968.91808 1.0000 0.0030 
MAGNUM 2m    V       2453968.91904 1.0067 0.0030 
MAGNUM 2m    V       2453968.92002 1.0043 0.0030 
MAGNUM 2m    V       2453968.92099 0.9953 0.0030 
MAGNUM 2m    V       2453968.92193 0.9984 0.0030 
MAGNUM 2m    V       2453968.92291 0.9977 0.0030 
MAGNUM 2m    V       2453968.92448 0.9988 0.0030 
MAGNUM 2m    V       2453968.92547 0.9988 0.0030 
MAGNUM 2m    V       2453968.92654 1.0033 0.0030 
MAGNUM 2m    V       2453968.92747 1.0001 0.0030 
MAGNUM 2m    V       2453968.92841 1.0037 0.0030 
MAGNUM 2m    V       2453968.92933 0.9967 0.0030 
MAGNUM 2m    V       2453968.93029 1.0002 0.0030 
MAGNUM 2m    V       2453968.93129 1.0015 0.0030 
MAGNUM 2m    V       2453968.93224 1.0021 0.0030 
MAGNUM 2m    V       2453968.93386 0.9989 0.0030 
MAGNUM 2m    V       2453968.93497 1.0004 0.0030 
MAGNUM 2m    V       2453968.93594 1.0017 0.0030 
MAGNUM 2m    V       2453968.93691 0.9964 0.0030 
MAGNUM 2m    V       2453968.93787 1.0003 0.0030 
MAGNUM 2m    V       2453968.93885 1.0036 0.0030 
MAGNUM 2m    V       2453968.93981 0.9968 0.0030 
MAGNUM 2m    V       2453968.94074 0.9970 0.0030 
Wise 1m      I       2453984.27040 0.9993 0.0030 
Wise 1m      I       2453984.27090 0.9996 0.0030 
Wise 1m      I       2453984.27141 0.9984 0.0030 
Wise 1m      I       2453984.27191 0.9999 0.0030 
Wise 1m      I       2453984.27240 0.9953 0.0030 
Wise 1m      I       2453984.27291 1.0005 0.0030 
Wise 1m      I       2453984.27341 0.9941 0.0030 
Wise 1m      I       2453984.27392 1.0002 0.0030 
Wise 1m      I       2453984.27443 0.9986 0.0030 
Wise 1m      I       2453984.27493 0.9953 0.0030 
Wise 1m      I       2453984.27544 0.9971 0.0030 
Wise 1m      I       2453984.27593 0.9983 0.0030 
Wise 1m      I       2453984.27644 0.9989 0.0030 
Wise 1m      I       2453984.27694 0.9958 0.0030 
Wise 1m      I       2453984.27745 1.0035 0.0030 
Wise 1m      I       2453984.27795 0.9973 0.0030 
Wise 1m      I       2453984.27846 0.9970 0.0030 
Wise 1m      I       2453984.27895 1.0007 0.0030 
Wise 1m      I       2453984.27946 0.9967 0.0030 
Wise 1m      I       2453984.27997 0.9988 0.0030 
Wise 1m      I       2453984.28047 0.9973 0.0030 
Wise 1m      I       2453984.28098 0.9963 0.0030 
Wise 1m      I       2453984.28148 0.9963 0.0030 
Wise 1m      I       2453984.28199 1.0028 0.0030 
Wise 1m      I       2453984.28248 1.0003 0.0030 
Wise 1m      I       2453984.28299 0.9994 0.0030 
Wise 1m      I       2453984.28349 1.0037 0.0030 
Wise 1m      I       2453984.28400 1.0003 0.0030 
Wise 1m      I       2453984.28450 1.0006 0.0030 
Wise 1m      I       2453984.28501 0.9987 0.0030 
Wise 1m      I       2453984.28551 1.0009 0.0030 
Wise 1m      I       2453984.28602 1.0024 0.0030 
Wise 1m      I       2453984.28652 0.9984 0.0030 
Wise 1m      I       2453984.28702 1.0033 0.0030 
Wise 1m      I       2453984.28753 0.9935 0.0030 
Wise 1m      I       2453984.28803 1.0002 0.0030 
Wise 1m      I       2453984.28854 0.9999 0.0030 
Wise 1m      I       2453984.28905 0.9977 0.0030 
Wise 1m      I       2453984.28954 0.9971 0.0030 
Wise 1m      I       2453984.29005 1.0014 0.0030 
Wise 1m      I       2453984.29055 0.9980 0.0030 
Wise 1m      I       2453984.29106 0.9971 0.0030 
Wise 1m      I       2453984.29157 0.9989 0.0030 
Wise 1m      I       2453984.29207 0.9986 0.0030 
Wise 1m      I       2453984.29258 1.0023 0.0030 
Wise 1m      I       2453984.29307 0.9964 0.0030 
Wise 1m      I       2453984.29358 0.9976 0.0030 
Wise 1m      I       2453984.29408 0.9989 0.0030 
Wise 1m      I       2453984.29459 0.9967 0.0030 
Wise 1m      I       2453984.29510 0.9979 0.0030 
Wise 1m      I       2453984.29560 1.0044 0.0030 
Wise 1m      I       2453984.29610 1.0034 0.0030 
Wise 1m      I       2453984.29660 0.9979 0.0030 
Wise 1m      I       2453984.29711 0.9994 0.0030 
Wise 1m      I       2453984.29761 1.0040 0.0030 
Wise 1m      I       2453984.29811 0.9972 0.0030 
Wise 1m      I       2453984.29862 1.0018 0.0030 
Wise 1m      I       2453984.29912 0.9960 0.0030 
Wise 1m      I       2453984.29962 1.0009 0.0030 
Wise 1m      I       2453984.30012 1.0015 0.0030 
Wise 1m      I       2453984.30063 1.0030 0.0030 
Wise 1m      I       2453984.30113 1.0006 0.0030 
Wise 1m      I       2453984.30164 0.9938 0.0030 
Wise 1m      I       2453984.30215 0.9984 0.0030 
Wise 1m      I       2453984.30266 1.0036 0.0030 
Wise 1m      I       2453984.30315 1.0014 0.0030 
Wise 1m      I       2453984.30366 0.9983 0.0030 
Wise 1m      I       2453984.30416 0.9983 0.0030 
Wise 1m      I       2453984.30466 1.0002 0.0030 
Wise 1m      I       2453984.30517 0.9999 0.0030 
Wise 1m      I       2453984.30568 0.9980 0.0030 
Wise 1m      I       2453984.30618 0.9992 0.0030 
Wise 1m      I       2453984.30670 0.9980 0.0030 
Wise 1m      I       2453984.30721 0.9998 0.0030 
Wise 1m      I       2453984.30770 0.9983 0.0030 
Wise 1m      I       2453984.30821 0.9976 0.0030 
Wise 1m      I       2453984.30871 1.0019 0.0030 
Wise 1m      I       2453984.30922 0.9986 0.0030 
Wise 1m      I       2453984.30972 0.9940 0.0030 
Wise 1m      I       2453984.31238 0.9979 0.0030 
Wise 1m      I       2453984.31288 1.0016 0.0030 
Wise 1m      I       2453984.31339 0.9975 0.0030 
Wise 1m      I       2453984.31388 1.0012 0.0030 
Wise 1m      I       2453984.31439 1.0018 0.0030 
Wise 1m      I       2453984.31489 0.9978 0.0030 
Wise 1m      I       2453984.31540 0.9990 0.0030 
Wise 1m      I       2453984.31590 1.0003 0.0030 
Wise 1m      I       2453984.31641 0.9993 0.0030 
Wise 1m      I       2453984.31690 1.0006 0.0030 
Wise 1m      I       2453984.31741 0.9975 0.0030 
Wise 1m      I       2453984.31791 1.0024 0.0030 
Wise 1m      I       2453984.31842 0.9947 0.0030 
Wise 1m      I       2453984.31892 0.9968 0.0030 
Wise 1m      I       2453984.31942 1.0008 0.0030 
Wise 1m      I       2453984.31992 1.0042 0.0030 
Wise 1m      I       2453984.32042 0.9983 0.0030 
Wise 1m      I       2453984.32093 0.9959 0.0030 
Wise 1m      I       2453984.32143 0.9989 0.0030 
Wise 1m      I       2453984.32194 1.0004 0.0030 
Wise 1m      I       2453984.32244 0.9949 0.0030 
Wise 1m      I       2453984.32295 0.9989 0.0030 
Wise 1m      I       2453984.32344 1.0053 0.0030 
Wise 1m      I       2453984.32395 1.0004 0.0030 
Wise 1m      I       2453984.32446 1.0004 0.0030 
Wise 1m      I       2453984.32497 1.0010 0.0030 
Wise 1m      I       2453984.32547 1.0016 0.0030 
Wise 1m      I       2453984.32597 1.0001 0.0030 
Wise 1m      I       2453984.32648 1.0019 0.0030 
Wise 1m      I       2453984.32697 1.0022 0.0030 
Wise 1m      I       2453984.32748 0.9976 0.0030 
Wise 1m      I       2453984.32799 1.0003 0.0030 
Wise 1m      I       2453984.32849 1.0019 0.0030 
Wise 1m      I       2453984.32899 0.9994 0.0030 
Wise 1m      I       2453984.32950 0.9972 0.0030 
Wise 1m      I       2453984.32999 0.9957 0.0030 
Wise 1m      I       2453984.33050 0.9966 0.0030 
Wise 1m      I       2453984.33100 1.0024 0.0030 
Wise 1m      I       2453984.33151 0.9963 0.0030 
Wise 1m      I       2453984.33202 0.9981 0.0030 
Wise 1m      I       2453984.33252 0.9975 0.0030 
Wise 1m      I       2453984.33303 0.9938 0.0030 
Wise 1m      I       2453984.33352 0.9987 0.0030 
Wise 1m      I       2453984.33403 0.9907 0.0029 
